"num","team","epa_rank","total_epa","norm_epa","unitless_epa","auto_epa","teleop_epa","endgame_epa","rp_1_epa","rp_2_epa","next_event_key","next_event_name","next_event_week","record","winrate"
"8046","LakerBots","210","54.5","1666","1752","14","29.9","9.6","0.45","0.62","N/A","N/A","N/A","37-20-0","0.649"
"900","The Zebracorns","211","54.5","1666","1752","15.1","29.6","8.6","0.31","0.42","N/A","N/A","N/A","39-21-0","0.650"
"3668","TroBots","212","54.5","1666","1752","12","33.4","7.1","0.43","0.35","N/A","N/A","N/A","47-15-2","0.750"
"1986","Team Titanium","213","54.3","1664","1750","14.6","29.7","8.8","0.26","0.39","N/A","N/A","N/A","24-18-0","0.571"
"3990","Tech for Kids","214","54.3","1664","1750","15.2","30.2","8.3","0.3","0.46","N/A","N/A","N/A","28-10-0","0.737"
"2714","♨️ BBQ ♨️","215","54.2","1663","1750","13.8","30.8","8.4","0.27","0.53","N/A","N/A","N/A","33-27-0","0.550"
"4253","Raid Zero","216","54.2","1663","1750","13.4","29.7","9.7","0.23","0.45","N/A","N/A","N/A","36-12-0","0.750"
"6919","The Commodores","217","54.2","1663","1749","12.9","33.6","7.6","0.41","0.35","N/A","N/A","N/A","49-12-0","0.803"
"5907","CC Shambots","218","54.1","1662","1749","15.5","29.9","7.7","0.27","0.57","N/A","N/A","N/A","43-22-0","0.662"
"4786","Nicolet FEAR","219","54.1","1662","1749","16","29.3","8","0.32","0.49","N/A","N/A","N/A","23-15-0","0.605"
"5913","Patriotics","220","54.1","1662","1748","13.3","32.1","6.8","0.32","0.32","N/A","N/A","N/A","30-8-0","0.789"
"2200","MMRambotics","221","54","1661","1748","16.1","28.8","8.6","0.4","0.37","N/A","N/A","N/A","39-17-0","0.696"
"4635","PrepaTec - Botbusters","222","53.9","1661","1748","13.6","31.9","7.7","0.35","0.28","N/A","N/A","N/A","51-13-0","0.797"
"5216","E-Ville Empire","223","53.9","1661","1748","12.1","30.2","9.9","0.27","0.48","N/A","N/A","N/A","43-18-1","0.702"
"2240","Brute Force","224","53.9","1660","1747","10.6","32.6","10","0.16","0.59","N/A","N/A","N/A","32-13-0","0.711"
"469","Las Guerrillas","225","53.8","1659","1746","13.1","31","8.8","0.4","0.51","N/A","N/A","N/A","47-24-2","0.658"
"6081","Digital Dislocators","226","53.8","1659","1746","16","28.9","8","0.42","0.44","N/A","N/A","N/A","44-19-1","0.695"
"3339","BumbleB","227","53.7","1659","1746","13.6","29.9","8.1","0.45","0.45","N/A","N/A","N/A","40-19-0","0.678"
"7285","Beşiktaş Rsports","228","53.7","1659","1746","14.5","32.9","6.3","0.22","0.25","N/A","N/A","N/A","32-9-0","0.780"
"5409","Chargers","229","53.7","1659","1746","12.8","32.1","8.7","0.47","0.42","N/A","N/A","N/A","30-28-0","0.517"
"1796","RoboTigers","230","53.7","1658","1745","11.2","31.7","10.3","0.24","0.53","N/A","N/A","N/A","41-16-1","0.716"
"78","AIR STRIKE","231","53.6","1657","1744","15.4","28.5","9.8","0.43","0.56","N/A","N/A","N/A","40-26-1","0.604"
"1414","IHOT","232","53.5","1656","1744","14.5","32","5.9","0.37","0.35","N/A","N/A","N/A","42-23-1","0.644"
"4342","Demon Robotics","233","53.4","1656","1743","11.7","32.9","7.8","0.39","0.32","N/A","N/A","N/A","33-23-1","0.588"
"6045","Sabre Robotics","234","53.4","1656","1743","10.9","34.3","7.6","0.24","0.26","N/A","N/A","N/A","30-10-0","0.750"
"2067","Apple Pi","235","53.4","1656","1743","12.5","29.8","9.4","0.42","0.37","N/A","N/A","N/A","32-26-1","0.551"
"1501","Team THRUST","236","53.3","1655","1742","15.2","29.4","7.5","0.23","0.36","N/A","N/A","N/A","46-14-0","0.767"
"4728","ROCORI Ratcheteers","237","53.3","1655","1742","13.1","31","8.9","0.48","0.43","N/A","N/A","N/A","27-7-0","0.794"
"1676","The Pascack PI-oneers","238","53.3","1655","1742","14","31.7","7.2","0.34","0.45","N/A","N/A","N/A","40-19-0","0.678"
"955","Ctrl C","239","53.3","1655","1742","12.4","31","8.8","0.36","0.21","N/A","N/A","N/A","44-28-0","0.611"
"115","MVRT","240","53.2","1654","1742","13.2","31.9","7.7","0.28","0.39","N/A","N/A","N/A","28-12-0","0.700"
"25","Raider Robotix","241","53.2","1654","1742","9.5","35.2","7.7","0.51","0.38","N/A","N/A","N/A","48-33-2","0.590"
"573","Mech Warriors","242","53.2","1654","1742","14.4","32.1","6.3","0.47","0.26","N/A","N/A","N/A","32-25-1","0.560"
"1100","Inverse Polarity","243","53.1","1653","1741","14.1","28.7","9.6","0.42","0.41","N/A","N/A","N/A","33-20-1","0.620"
"4967","That ONE Team-OurNextEngineers","244","53.1","1653","1740","15.6","29.8","7.7","0.43","0.41","N/A","N/A","N/A","27-21-0","0.563"
"3205","Patriots","245","53.1","1653","1740","13","31.4","8.4","0.38","0.29","N/A","N/A","N/A","28-16-0","0.636"
"2872","CyberCats","246","53.1","1653","1740","16.9","27.2","8.4","0.25","0.59","N/A","N/A","N/A","26-19-0","0.578"
"2607","The Fighting RoboVikings","247","53","1652","1740","10.9","31.4","9.5","0.39","0.44","N/A","N/A","N/A","30-17-1","0.635"
"5411","RoboTalons","248","53","1652","1740","12.6","31.1","8.2","0.48","0.32","N/A","N/A","N/A","31-24-0","0.564"
"3035","Droid Rage","249","53","1652","1739","10.5","32.1","10.6","0.38","0.42","N/A","N/A","N/A","29-29-1","0.500"
"2451","PWNAGE","250","52.9","1651","1738","9.5","33.2","8.4","0.5","0.26","N/A","N/A","N/A","46-16-0","0.742"
"2199","Robo-Lions","251","52.8","1651","1738","14.5","29.6","8","0.53","0.41","N/A","N/A","N/A","35-23-1","0.602"
"2147","CHUCK","252","52.8","1651","1738","12.5","31.9","7.8","0.39","0.37","N/A","N/A","N/A","31-20-0","0.608"
"3255","SuperNURDs","253","52.8","1651","1738","13.6","32.5","6.7","0.31","0.41","N/A","N/A","N/A","19-7-0","0.731"
"5232","Talons","254","52.8","1651","1738","8.1","33.8","10.6","0.2","0.58","N/A","N/A","N/A","28-16-0","0.636"
"1351","TKO","255","52.8","1651","1738","13.1","31.8","7.8","0.48","0.29","N/A","N/A","N/A","19-7-0","0.731"
"20","The Rocketeers","256","52.6","1649","1736","14.2","29.3","8.7","0.3","0.5","N/A","N/A","N/A","22-13-1","0.625"
"4010","PrepaTec - Nautilus","257","52.6","1649","1736","13.1","30.2","9.5","0.27","0.44","N/A","N/A","N/A","30-24-1","0.555"
"4020","Cyber Tribe","258","52.6","1649","1736","15.1","29.8","6.7","0.37","0.36","N/A","N/A","N/A","28-11-0","0.718"
"2883","F.R.E.D (FIRST Robotics Eng...","259","52.6","1649","1736","14.3","28.6","7.8","0.25","0.33","N/A","N/A","N/A","29-15-0","0.659"
"2412","Robototes","260","52.6","1649","1736","11.8","32.9","6.3","0.46","0.22","N/A","N/A","N/A","30-25-0","0.545"
"3171","HURRICANES","261","52.4","1647","1735","13.7","28.8","9.4","0.41","0.42","N/A","N/A","N/A","20-9-0","0.690"
"7617","RoboBlazers","262","52.4","1647","1734","13.4","32.5","6.2","0.36","0.33","N/A","N/A","N/A","39-21-1","0.648"
"2811","StormBots","263","52.2","1646","1733","14.8","28.6","8.4","0.32","0.46","N/A","N/A","N/A","32-29-0","0.525"
"272","Cyber Crusaders","264","52.2","1646","1733","16.2","27.1","8.9","0.48","0.55","N/A","N/A","N/A","33-13-0","0.717"
"4509","Mechanical Bulls","265","52.2","1646","1733","14.6","29.9","7.6","0.32","0.44","N/A","N/A","N/A","35-14-1","0.710"
"4976","Revolt Robotics","266","52.2","1646","1733","12.2","31","8","0.39","0.42","N/A","N/A","N/A","37-18-0","0.673"
"2582","PantherBots","267","52.1","1645","1732","12.1","29.1","9.7","0.4","0.44","N/A","N/A","N/A","35-24-2","0.590"
"3478","PrepaTec - LamBot","268","52.1","1645","1732","13.1","30.4","8.3","0.14","0.68","N/A","N/A","N/A","46-17-0","0.730"
"2370","IBOTS","269","52.1","1645","1732","11.6","31.1","8.1","0.31","0.4","N/A","N/A","N/A","36-22-0","0.621"
"48","Team E.L.I.T.E.","270","52.1","1645","1732","13","29.3","9.3","0.35","0.41","N/A","N/A","N/A","30-18-1","0.622"
"324","Chips","271","52.1","1645","1732","9.9","32.4","9.1","0.36","0.47","N/A","N/A","N/A","42-22-0","0.656"
"1468","Hicksville J-Birds","272","52.1","1645","1732","9.9","32.1","9","0.16","0.35","N/A","N/A","N/A","28-11-0","0.718"
"281","The GreenVillains","273","52.1","1645","1732","14.9","30","6.4","0.42","0.24","N/A","N/A","N/A","39-19-0","0.672"
"1781","Lindblom Electric Eagles","274","52","1645","1731","12.8","30.1","8.4","0.26","0.19","N/A","N/A","N/A","27-14-0","0.659"
"2399","The Fighting Unicorns","275","52","1644","1731","15","27.2","9","0.11","0.44","N/A","N/A","N/A","25-17-0","0.595"
"649","MSET Fish","276","52","1644","1731","14.5","28.9","7.1","0.34","0.43","N/A","N/A","N/A","24-19-0","0.558"
"343","Metal-In-Motion","277","52","1644","1731","12.6","30.4","8.7","0.38","0.42","N/A","N/A","N/A","37-27-1","0.577"
"1189","Gearheads","278","51.9","1644","1730","15","28","7.8","0.27","0.64","N/A","N/A","N/A","42-24-0","0.636"
"7627","Bearcat Robotics","279","51.9","1644","1730","13.7","28.3","9.2","0.34","0.53","N/A","N/A","N/A","28-19-1","0.594"
"857","Superior Roboworks","280","51.9","1644","1730","13.6","29.4","7.5","0.25","0.37","N/A","N/A","N/A","47-16-1","0.742"
"449","The Blair Robot Project","281","51.9","1644","1730","13.5","30","7.9","0.35","0.37","N/A","N/A","N/A","35-27-0","0.565"
"836","The RoboBees","282","51.9","1644","1730","13.5","29.1","8.1","0.34","0.39","N/A","N/A","N/A","37-30-1","0.551"
"4467","Titanium Titans","283","51.9","1643","1730","14","31.5","6.3","0.37","0.33","N/A","N/A","N/A","12-13-0","0.480"
"2590","Nemesis","284","51.7","1642","1728","13.4","31.2","6.5","0.41","0.24","N/A","N/A","N/A","27-26-1","0.509"
"5135","Black Unicorns","285","51.6","1642","1728","12.9","28.5","9.4","0.47","0.39","N/A","N/A","N/A","35-26-0","0.574"
"4003","TriSonics","286","51.6","1642","1728","14.5","31","5.2","0.57","0.22","N/A","N/A","N/A","33-22-1","0.598"
"3539","Byting Bulldogs","287","51.6","1642","1728","11.7","28","9.5","0.48","0.39","N/A","N/A","N/A","51-25-1","0.669"
"2073","EagleForce","288","51.5","1641","1727","14.6","29.8","6.9","0.29","0.35","N/A","N/A","N/A","26-17-1","0.602"
"1123","AIM ⛟ Robotics","289","51.5","1641","1727","11.6","31.5","7.2","0.45","0.2","N/A","N/A","N/A","35-24-0","0.593"
"166","Chop Shop","290","51.4","1640","1726","7.8","33.5","9.7","0.41","0.35","N/A","N/A","N/A","29-26-0","0.527"
"2231","OnyxTronix","291","51.4","1640","1725","14.1","27.8","9","0.28","0.51","N/A","N/A","N/A","29-19-0","0.604"
"292","PantherTech","292","51.3","1640","1725","15.1","28","7.4","0.31","0.43","N/A","N/A","N/A","30-22-0","0.577"
"3512","Spartatroniks","293","51.3","1639","1725","11.6","30.9","8.8","0.37","0.5","N/A","N/A","N/A","14-14-1","0.500"
"6002","ZooBOTix","294","51.2","1639","1724","14.4","27.9","8.4","0.45","0.42","N/A","N/A","N/A","54-26-1","0.673"
"3494","The Quadrangles","295","51.2","1639","1724","10.2","33.5","6.9","0.35","0.38","N/A","N/A","N/A","22-22-0","0.500"
"4373","RooBotics","296","51.1","1638","1723","17.1","26.2","6.8","0.35","0.37","N/A","N/A","N/A","33-25-0","0.569"
"4920","Belle River Boltheads","297","51","1637","1722","15.1","27.4","7","0.35","0.33","N/A","N/A","N/A","34-23-1","0.595"
"1261","Robo Lions","298","50.9","1637","1721","14","29.4","7.4","0.29","0.44","N/A","N/A","N/A","31-16-1","0.656"
"7541","Maple River Robotics","299","50.8","1637","1721","12.9","29.2","8.5","0.23","0.27","N/A","N/A","N/A","10-4-0","0.714"
"1023","Bedford Express","300","50.8","1637","1721","10.7","32.4","7.9","0.59","0.3","N/A","N/A","N/A","33-25-2","0.567"
"3061","Huskie Robotics","301","50.8","1637","1721","11.7","29.2","9.6","0.49","0.63","N/A","N/A","N/A","23-19-0","0.548"
"6078","RoboRams","302","50.8","1637","1721","12.5","30.9","6","0.23","0.22","N/A","N/A","N/A","31-26-1","0.543"
"1533","Triple Strange","303","50.8","1637","1721","14.8","26.4","9.3","0.31","0.35","N/A","N/A","N/A","31-30-0","0.508"
"5990","TRIGON","304","50.8","1636","1720","14.1","31.7","4.8","0.29","0","N/A","N/A","N/A","37-23-1","0.615"
"85","B.O.B. (Built on Brains)","305","50.7","1636","1720","13","29.7","7","0.21","0.35","N/A","N/A","N/A","30-26-0","0.536"
"1540","Flaming Chickens","306","50.7","1636","1720","13.1","28.9","7.6","0.25","0.24","N/A","N/A","N/A","51-33-0","0.607"
"834","SparTechs","307","50.7","1636","1720","14.7","27.1","7.4","0.47","0.44","N/A","N/A","N/A","34-22-0","0.607"
"8724","Mayhem","308","50.6","1635","1719","14.3","27.4","7.5","0.29","0.42","N/A","N/A","N/A","32-22-0","0.593"
"2877","LigerBots","309","50.5","1635","1718","12.8","29.3","7.8","0.4","0.23","N/A","N/A","N/A","25-24-0","0.510"
"2122","Team Tators","310","50.5","1635","1718","13.2","28","8.8","0.29","0.48","N/A","N/A","N/A","41-15-0","0.732"
"5026","Iron Panthers","311","50.5","1635","1718","14.9","28.4","7.2","0.33","0.39","N/A","N/A","N/A","23-22-0","0.511"
"6510","Pymble Pride","312","50.4","1635","1718","14.2","27.7","7.6","0.15","0.41","N/A","N/A","N/A","31-11-0","0.738"
"2834","Bionic Black Hawks","313","50.4","1635","1717","13.6","29.8","6.6","0.4","0.26","N/A","N/A","N/A","27-28-3","0.491"
"3883","Data Bits","314","50.4","1634","1717","10.5","31.8","7.3","0.39","0.26","N/A","N/A","N/A","20-7-0","0.741"
"1561","ROBODUCKS","315","50.4","1634","1717","11","31.1","8.7","0.26","0.32","N/A","N/A","N/A","39-20-0","0.661"
"948","NRG (Newport Robotics Group)","316","50.4","1634","1717","12.7","29.3","8.3","0.27","0.24","N/A","N/A","N/A","33-24-0","0.579"
"1310","Runnymede Robotics","317","50.3","1634","1717","16.5","23.7","9.7","0.11","0.52","N/A","N/A","N/A","28-21-0","0.571"
"3534","House of Cards","318","50.2","1634","1716","16","28.1","6.2","0.15","0.16","N/A","N/A","N/A","32-24-0","0.571"
"862","Lightning Robotics","319","50.2","1634","1716","11.3","28.1","9.7","0.34","0.53","N/A","N/A","N/A","53-25-0","0.679"
"4069","Lo-Ellen Robotics","320","50.2","1633","1715","12.9","29.1","7.9","0.29","0.46","N/A","N/A","N/A","34-21-1","0.616"
"6823","USM Robotics - Wildcats","321","50.1","1633","1715","12.6","29.5","7.2","0.17","0.28","N/A","N/A","N/A","34-17-0","0.667"
"8608","Alpha Bots","322","50.1","1633","1715","13.9","25.3","9.8","0.28","0.45","N/A","N/A","N/A","35-12-0","0.745"
"1024","Kil-A-Bytes","323","50.1","1633","1714","13.9","28.5","7.3","0.35","0.44","N/A","N/A","N/A","28-19-0","0.596"
"492","Titan Robotics Club","324","50","1633","1714","13.6","29.8","6.2","0.38","0.14","N/A","N/A","N/A","24-21-0","0.533"
"6829","Ignite Robotics","325","50","1632","1714","14.6","27.9","6.8","0.26","0.27","N/A","N/A","N/A","34-15-0","0.694"
"829","The Digital Goats","326","50","1632","1714","12","31","6.7","0.43","0.23","N/A","N/A","N/A","31-32-0","0.492"
"9084","Octobots","327","49.9","1632","1713","12.3","28.8","8.6","0.24","0.35","N/A","N/A","N/A","26-17-1","0.602"
"3688","Norsemen","328","49.8","1632","1713","14","26.7","8.3","0.33","0.38","N/A","N/A","N/A","24-19-1","0.557"
"4688","Saints Bot","329","49.8","1632","1712","11","29.9","8.4","0.41","0.33","N/A","N/A","N/A","19-15-0","0.559"
"138","Entropy","330","49.8","1631","1712","12.2","29.8","7","0.5","0.32","N/A","N/A","N/A","23-16-2","0.585"
"5024","Raider Robotics","331","49.7","1631","1712","13.9","28","8","0.43","0.51","N/A","N/A","N/A","31-28-0","0.525"
"3604","Goon Squad","332","49.7","1631","1712","14.5","27.4","7.1","0.23","0.24","N/A","N/A","N/A","36-24-1","0.598"
"27","Team RUSH","333","49.7","1631","1711","11.1","28.6","8.4","0.59","0.3","N/A","N/A","N/A","48-31-1","0.606"
"4145","WorBots 4145","334","49.7","1631","1711","9.4","32.1","8","0.3","0.36","N/A","N/A","N/A","20-25-0","0.444"
"3970","Duncan Dynamics","335","49.6","1631","1711","12.8","30.5","6.4","0.4","0.36","N/A","N/A","N/A","20-11-0","0.645"
"4561","TerrorBytes","336","49.6","1631","1711","13.3","27.7","8.5","0.21","0.37","N/A","N/A","N/A","45-16-2","0.730"
"5654","Phoenix","337","49.6","1631","1711","9.3","33.1","6.8","0.41","0.34","N/A","N/A","N/A","35-21-0","0.625"
"1740","Cyber Colonels","338","49.6","1630","1711","13.9","26.9","7.7","0.34","0.42","N/A","N/A","N/A","30-17-0","0.638"
"5813","Morpheus","339","49.6","1630","1711","12.5","28","8.9","0.45","0.42","N/A","N/A","N/A","29-16-2","0.638"
"360","The Revolution","340","49.6","1630","1710","13","29","7.2","0.42","0.28","N/A","N/A","N/A","32-27-0","0.542"
"4329","Lutheran Roboteers","341","49.6","1630","1710","13.7","26.7","9.5","0.24","0.46","N/A","N/A","N/A","31-14-0","0.689"
"4048","Redshift","342","49.6","1630","1710","12.8","25.8","10.6","0.29","0.49","N/A","N/A","N/A","19-24-0","0.442"
"3630","Stampede","343","49.4","1630","1709","11.7","27.8","10","0.37","0.44","N/A","N/A","N/A","23-18-0","0.561"
"6421","WarriorBots","344","49.3","1629","1708","15.2","26.6","7.5","0.33","0.49","N/A","N/A","N/A","29-12-0","0.707"
"8426","Automated Amphibians","345","49.3","1629","1708","13.1","26","8.8","0.1","0.4","N/A","N/A","N/A","34-26-0","0.567"
"5484","Career Academy Robotics - W...","346","49.3","1629","1708","15.3","24.8","9.4","0.32","0.5","N/A","N/A","N/A","38-25-0","0.603"
"3506","YETI Robotics","347","49.3","1629","1708","13.2","29.5","6.3","0.24","0.38","N/A","N/A","N/A","40-22-2","0.641"
"368","Team Kika Mana","348","49.2","1628","1707","14.3","26.7","8.2","0.22","0.44","N/A","N/A","N/A","12-4-1","0.735"
"1629","Garrett Coalition (GaCo)","349","49.2","1628","1707","14.5","27.8","5.8","0.26","0.25","N/A","N/A","N/A","39-19-1","0.669"
"6560","Charging Champions","350","49.2","1628","1707","14.4","28.9","5.7","0.44","0.29","N/A","N/A","N/A","28-18-0","0.609"
"1671","Buchanan Bird Brains","351","49.1","1628","1706","13","28.9","7.1","0.32","0.32","N/A","N/A","N/A","21-12-0","0.636"
"6802","Mean Caimans","352","49.1","1628","1706","16.3","24.9","7.6","0.39","0.42","N/A","N/A","N/A","27-18-0","0.600"
"696","Circuit Breakers","353","49.1","1628","1706","10.3","31.5","7.4","0.11","0.19","N/A","N/A","N/A","19-12-1","0.609"
"1599","CircuiTree","354","49.1","1628","1706","13.6","25.1","9","0.4","0.41","N/A","N/A","N/A","37-21-0","0.638"
"610","Crescent Coyotes","355","49.1","1628","1706","14.1","26","8.4","0.23","0.46","N/A","N/A","N/A","38-19-1","0.664"
"2264","Trojan Robotics","356","49","1627","1706","10.9","28.4","9.1","0.08","0.43","N/A","N/A","N/A","24-13-1","0.645"
"2990","Hotwire","357","49","1627","1705","13.2","26.7","8.4","0.37","0.39","N/A","N/A","N/A","33-17-0","0.660"
"1218","SCH Robotics","358","48.9","1627","1705","12.5","28.4","6.7","0.39","0.27","N/A","N/A","N/A","35-20-1","0.634"
"8096","Cache Money","359","48.9","1627","1704","14.5","27.7","6.6","0.49","0.26","N/A","N/A","N/A","22-22-0","0.500"
"2832","The Livonia Warriors","360","48.8","1626","1704","13.3","25.4","9.3","0.18","0.27","N/A","N/A","N/A","35-22-0","0.614"
"4766","Team SCREAM Jr.","361","48.7","1626","1703","10.9","28.8","9.5","0.24","0.38","N/A","N/A","N/A","32-17-0","0.653"
"5901","Electric Eels","362","48.7","1626","1703","12.8","24.5","10.6","0.29","0.49","N/A","N/A","N/A","41-25-0","0.621"
"2158","the ausTIN CANs","363","48.7","1626","1703","14","27.5","6.8","0.19","0.28","N/A","N/A","N/A","28-18-1","0.606"
"599","The Robodox","364","48.6","1625","1702","13.3","27.5","7.5","0.1","0.31","N/A","N/A","N/A","29-21-0","0.580"
"7845","8BIT","365","48.6","1625","1702","13.6","25.8","9.1","0.26","0.49","N/A","N/A","N/A","26-20-0","0.565"
"3536","Electro Eagles","366","48.5","1625","1701","12","28.5","7","0.35","0.15","N/A","N/A","N/A","37-21-1","0.636"
"484","Roboforce","367","48.4","1624","1700","12.2","28.5","6.7","0.29","0.31","N/A","N/A","N/A","38-26-0","0.594"
"503","Frog Force","368","48.3","1623","1699","12.2","27.1","8.7","0.17","0.45","N/A","N/A","N/A","51-30-0","0.630"
"2614","Mountaineer Area RoboticS (...","369","48.2","1623","1699","15.2","25.8","6.1","0.22","0.4","N/A","N/A","N/A","17-20-1","0.461"
"5006","Apophis","370","48.2","1623","1699","10.3","29","8.7","0.18","0.33","N/A","N/A","N/A","30-27-0","0.526"
"2609","BeaverworX","371","48.2","1623","1699","13.3","27.1","7.6","0.4","0.46","N/A","N/A","N/A","40-23-0","0.635"
"2169","KING TeC","372","48.2","1623","1699","14","26.8","7.5","0.38","0.23","N/A","N/A","N/A","17-21-0","0.447"
"1153","Timberwolves","373","48.1","1623","1698","9.2","31","7.3","0.28","0.34","N/A","N/A","N/A","22-22-0","0.500"
"4472","SuperNOVA","374","48.1","1623","1698","14.7","25.2","7.6","0.36","0.32","N/A","N/A","N/A","26-21-0","0.553"
"2230","General Angels","375","48.1","1622","1698","12.4","27.4","7.3","0.35","0.22","N/A","N/A","N/A","36-24-1","0.598"
"846","The Funky Monkeys","376","48.1","1622","1698","13.8","30.6","3.6","0.13","0.24","N/A","N/A","N/A","16-10-0","0.615"
"4392","The Deceivers","377","48.1","1622","1697","13.2","27.6","6.9","0.24","0.17","N/A","N/A","N/A","32-26-0","0.552"
"2352","Metal Mayhem","378","48","1622","1697","14.2","26.4","7.2","0.14","0.49","N/A","N/A","N/A","18-9-1","0.661"
"5013","Trobots","379","47.9","1621","1696","9.1","29.6","9.1","0.3","0.49","N/A","N/A","N/A","20-9-1","0.683"
